"name","review","clean_review","word_count","sentiment_score","sentiment_category"
"Call of Duty: Modern Warfare II","this game is apsulute dog shit i cant even drop defore getting shot down by a swett whit the moast broken guns in the game.","this game is apsulute dog shit i cant even drop defore getting shot down by a swett whit the moast broken guns in the game",25,-2.4,"Negative"
"Call of Duty: Modern Warfare II","I have almost 6 hours in the game all spent in the main menu trying to figure out how to play the actual game, turns out i downloaded 200 gigabytes of launcher and 0 game.","i have almost hours in the game all spent in the main menu trying to figure out how to play the actual game turns out i downloaded gigabytes of launcher and game",32,0,"Neutral"
"Call of Duty: Modern Warfare II","Cons:
-you have to pay for any game outside of warzone
Pros: 
-i love cod","cons you have to pay for any game outside of warzone pros i love cod",15,1.33333333333333,"Positive"
"Call of Duty: Modern Warfare II","wanna play the game? sorry you cant cause activision doesn't allow you to do so","wanna play the game sorry you cant cause activision doesn't allow you to do so",15,0,"Neutral"
"Call of Duty: Modern Warfare II","JUST THE FUCKING COD HUB HAS 120 GB... NO GAME
WARZONE IS ANOTHER 150 GB","just the fucking cod hub has gb no game warzone is another gb",13,-3.84615384615385,"Negative"
"Call of Duty: Modern Warfare II","how do we keep getting suckered into buying an update for the same game.

also the downloads for un purchased skins/ content if off its head.","how do we keep getting suckered into buying an update for the same game also the downloads for un purchased skins content if off its head",26,0,"Neutral"
"Call of Duty: Modern Warfare II","This POS makes you download 116 gigs to the worst launching system in the history of gaming, to then. Have the audacity to make you download hundreds of gigs more for what you thought you at least had a small part of ready at the very least. Putting the C in crap and going all out on it, good job on being just exhaustingly terrible.","this pos makes you download gigs to the worst launching system in the history of gaming to then have the audacity to make you download hundreds of gigs more for what you thought you at least had a small part of ready at the very least putting the c in crap and going all out on it good job on being just exhaustingly terrible",64,-0.9375,"Negative"
"Call of Duty: Modern Warfare II","I was playing the game and suddenly this error appeared:
Server disconnected – Call of Duty – Steam – Your profile was signed out.
Then the game restarts, and I have to log in again. This happens quite often, which is very strange.","i was playing the game and suddenly this error appeared server disconnected call of duty steam your profile was signed out then the game restarts and i have to log in again this happens quite often which is very strange",40,-0.75,"Negative"
"Call of Duty: Modern Warfare II","Game is ass dont waste your life or any second playing it","game is ass dont waste your life or any second playing it",12,-4.16666666666667,"Negative"
"Call of Duty: Modern Warfare II","⭐☆☆☆☆
“Call of Duty is less of a game and more of a $70 annual reminder that I have slow reflexes and anger issues.

The campaign? Blink and it’s over. Multiplayer? I spend 20 minutes customizing my loadout just to get quick-scoped by a 12-year-old named ‘xXx_MomSlayer69_xXx’. Every. Single. Match.

The spawns are so random I’m convinced the devs have a wheel they spin: ‘Behind him? In front of him? Inside his fridge?’

Also, why is every lobby microphone just someone chewing Doritos directly into my soul?

10/10 for realism though — nothing says “authentic warfare” like dying to a guy bunny-hopping in a pink anime skin while blasting Lil Uzi Vert over proximity chat. Would uninstall again.”","call of duty is less of a game and more of a annual reminder that i have slow reflexes and anger issues the campaign blink and it s over multiplayer i spend minutes customizing my loadout just to get quick scoped by a year old named xxx momslayer xxx every single match the spawns are so random i m convinced the devs have a wheel they spin behind him in front of him inside his fridge also why is every lobby microphone just someone chewing doritos directly into my soul for realism though nothing says authentic warfare like dying to a guy bunny hopping in a pink anime skin while blasting lil uzi vert over proximity chat would uninstall again",120,-0.583333333333333,"Negative"
